prefecture,url,depth,parent,status,ctype,kind,title,h1,section,n_out_links,n_pdf_links
大阪府,https://www.pref.osaka.lg.jp/o070050/koho/information/individual.html,1,https://www.pref.osaka.lg.jp/o120090/nosei/byogaicyu/index.html,200,text/html,html,このサイトの個人情報の取り扱いについて／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],このサイトの個人情報の取り扱いについて,o070050/koho,34,0
大阪府,https://www.pref.osaka.lg.jp/koho/sitemap/index.html,1,https://www.pref.osaka.lg.jp/o120090/nosei/byogaicyu/index.html,200,text/html,html,サイトマップ／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],サイトマップ,koho/sitemap,240,0
大阪府,https://www.pref.osaka.lg.jp/o070050/koho/location/index.html,1,https://www.pref.osaka.lg.jp/o120090/nosei/byogaicyu/index.html,200,text/html,html,府庁への行き方／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],府庁への行き方,o070050/koho,43,0
大阪府,https://www.pref.osaka.lg.jp/o070050/koho/information/index.html,1,https://www.pref.osaka.lg.jp/o120090/nosei/byogaicyu/index.html,200,text/html,html,このサイトについてのご案内（お問合せ）／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],このサイトについてのご案内（お問合せ）,o070050/koho,41,0
大阪府,https://www.pref.osaka.lg.jp/o120090/nosei/byogaicyu/index.html#tmp_header,1,https://www.pref.osaka.lg.jp/o120090/nosei/byogaicyu/index.html,200,text/html,html,病害虫防除に関すること／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],病害虫防除に関すること（大阪府病害虫防除所）,o120090/nosei,94,15
大阪府,https://www.pref.osaka.lg.jp/moji.html#tmp_honbun,2,https://www.pref.osaka.lg.jp/moji.html,200,text/html,html,文字サイズ・色合い変更／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],文字サイズ・色合い変更,moji.html,18,0
大阪府,https://www.pref.osaka.lg.jp/moji.html#tmp_header,2,https://www.pref.osaka.lg.jp/moji.html,200,text/html,html,文字サイズ・色合い変更／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],文字サイズ・色合い変更,moji.html,18,0
大阪府,https://www.pref.osaka.lg.jp/index.html#tmp_honbun,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府,index.html,56,0
大阪府,https://www.pref.osaka.lg.jp/kinkyu/kinkyu.xml,2,https://www.pref.osaka.lg.jp/index.html,200,text/xml,xml,,,kinkyu/kinkyu.xml,0,0
大阪府,https://www.pref.osaka.lg.jp/o070050/koho/bosai_kyukyu/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,防災・救急・感染症情報／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],防災・救急・感染症情報,o070050/koho,47,0
大阪府,https://www.pref.osaka.lg.jp/movie_gaiyo.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,動画の内容について／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],動画の内容について,movie_gaiyo.html,18,0
